宝盒,#genre#
CCTV2,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8?
CCTV4,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8?
CCTV5,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?
CCTV5+,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8?
CCTV8,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8?
CCTV9,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8?
CCTV10,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8?
CCTV13,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8?
CCTV15,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8
CCTV16,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8?

CCTV1,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8
CCTV2,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
CCTV3,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226397/index.m3u8
CCTV4,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8
CCTV5,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV5+,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8
CCTV6,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226393/index.m3u8
CCTV7,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226192/index.m3u8
CCTV8,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226391/index.m3u8
CCTV9,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8
CCTV10,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8
CCTV11,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226240/index.m3u8
CCTV12,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226190/index.m3u8
CCTV13,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV14,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226193/index.m3u8
CCTV15,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8
CCTV16,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8
CCTV17,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226198/index.m3u8

CCTV1,http://118.24.227.124/__cl/cg:live/__c/cctv1HD/__op/default/__f/index.m3u8
CCTV2,http://118.24.227.124/__cl/cg:live/__c/cctv2HD/__op/default/__f/index.m3u8
CCTV3,http://118.24.227.124/__cl/cg:live/__c/cctv3HD/__op/default/__f/index.m3u8
CCTV4,http://118.24.227.124/__cl/cg:live/__c/cctv4HD/__op/default/__f/index.m3u8
CCTV5,http://118.24.227.124/__cl/cg:live/__c/cctv5HD/__op/default/__f/index.m3u8
CCTV5+,http://118.24.227.124/__cl/cg:live/__c/cctv5SportHD/__op/default/__f/index.m3u8
CCTV6,http://118.24.227.124/__cl/cg:live/__c/cctv6HD/__op/default/__f/index.m3u8
CCTV7,http://118.24.227.124/__cl/cg:live/__c/cctv7HD/__op/default/__f/index.m3u8
CCTV8,http://118.24.227.124/__cl/cg:live/__c/cctv8HD/__op/default/__f/index.m3u8
CCTV9,http://118.24.227.124/__cl/cg:live/__c/cctv9HD/__op/default/__f/index.m3u8
CCTV10,http://118.24.227.124/__cl/cg:live/__c/cctv10HD/__op/default/__f/index.m3u8
CCTV11,http://118.24.227.124/__cl/cg:live/__c/cctv11HD/__op/default/__f/index.m3u8
CCTV12,http://118.24.227.124/__cl/cg:live/__c/cctv12HD/__op/default/__f/index.m3u8
CCTV13,http://118.24.227.124/__cl/cg:live/__c/CCTVNewsHD/__op/default/__f/index.m3u8
CCTV14,http://118.24.227.124/__cl/cg:live/__c/cctvseHD/__op/default/__f/index.m3u8
CCTV15,http://118.24.227.124/__cl/cg:live/__c/cctv15HD/__op/default/__f/index.m3u8
CCTV16,http://118.24.227.124/__cl/cg:live/__c/cctv16HD/__op/default/__f/index.m3u8
CCTV17,http://118.24.227.124/__cl/cg:live/__c/cctv17HD/__op/default/__f/index.m3u8
CCTV4K,http://118.24.227.124/__cl/cg:live/__c/CCTV4K/__op/default/__f/index.m3u8
CCTV16-4K,http://118.24.227.124/__cl/cg:live/__c/CCTV16_4K/__op/default/__f/index.m3u8
CCTV风云剧场,http://118.24.227.124/__cl/cg:live/__c/fyjcHD/__op/default/__f/index.m3u8
CCTV风云音乐,http://118.24.227.124/__cl/cg:live/__c/fyyyHD/__op/default/__f/index.m3u8
CCTV怀旧剧场,http://118.24.227.124/__cl/cg:live/__c/hjjcHD/__op/default/__f/index.m3u8
CCTV第一剧场,http://118.24.227.124/__cl/cg:live/__c/diyijuchangHD/__op/default/__f/index.m3u8
CCTV兵器科技,http://118.24.227.124/__cl/cg:live/__c/bqkjHD/__op/default/__f/index.m3u8

CCTV1,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv1HD/__op/default/__f/index.m3u8
CCTV2,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv2HD/__op/default/__f/index.m3u8
CCTV3,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv3HD/__op/default/__f/index.m3u8
CCTV4,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv4HD/__op/default/__f/index.m3u8
CCTV5,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv5HD/__op/default/__f/index.m3u8
CCTV6,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv6HD/__op/default/__f/index.m3u8
CCTV7,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv7HD/__op/default/__f/index.m3u8
CCTV8,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv8HD/__op/default/__f/index.m3u8
CCTV9,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv9HD/__op/default/__f/index.m3u8
CCTV10,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv10HD/__op/default/__f/index.m3u8
CCTV11,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv11HD/__op/default/__f/index.m3u8
CCTV12,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv12HD/__op/default/__f/index.m3u8
CCTV13,http://hls.live.cqccn.com/__cl/cg:live/__c/CCTVNewsHD/__op/default/__f/index.m3u8
CCTV14,http://hls.live.cqccn.com/__cl/cg:live/__c/cctvseHD/__op/default/__f/index.m3u8
CCTV15,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv15HD/__op/default/__f/index.m3u8
CCTV16,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv16HD/__op/default/__f/index.m3u8
CCTV17,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv17HD/__op/default/__f/index.m3u8
CCTV5+,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv5SportHD/__op/default/__f/index.m3u8
CCTV4K,http://hls.live.cqccn.com/__cl/cg:live/__c/CCTV4K/__op/default/__f/index.m3u8

CCTV1标清,https://cctvwbndtxy.liveplay.myqcloud.com/cctvwbnd/jzcctv1_2/index.m3u8
CCTV1标清,http://111.20.40.160/PLTV/88888893/224/3221226408/index.m3u8
CCTV1标清,http://111.20.40.162/PLTV/88888893/224/3221226408/index.m3u8
CCTV1标清,http://111.20.40.163/PLTV/88888893/224/3221226408/index.m3u8
CCTV1标清,http://111.20.40.166/PLTV/88888893/224/3221226408/index.m3u8
CCTV1标清,http://111.20.40.167/PLTV/88888893/224/3221226408/index.m3u8
CCTV1标清,http://111.20.40.168/PLTV/88888893/224/3221226408/index.m3u8
CCTV1标清,http://111.20.40.169/PLTV/88888893/224/3221226408/index.m3u8
CCTV1标清,http://111.20.40.170/PLTV/88888893/224/3221226408/index.m3u8
CCTV1标清,http://111.20.40.171/PLTV/88888893/224/3221226408/index.m3u8
CCTV1标清,http://111.20.40.172/PLTV/88888893/224/3221226408/index.m3u8
CCTV1标清,http://111.20.40.173/PLTV/88888893/224/3221226408/index.m3u8
CCTV1标清,http://111.20.40.160/PLTV/88888893/224/3221226583/index.m3u8
CCTV1标清,http://111.20.40.162/PLTV/88888893/224/3221226583/index.m3u8
CCTV1标清,http://111.20.40.163/PLTV/88888893/224/3221226583/index.m3u8
CCTV1标清,http://111.20.40.166/PLTV/88888893/224/3221226583/index.m3u8
CCTV1标清,http://111.20.40.167/PLTV/88888893/224/3221226583/index.m3u8
CCTV1标清,http://111.20.40.170/PLTV/88888893/224/3221226583/index.m3u8
CCTV1标清,http://111.20.40.171/PLTV/88888893/224/3221226583/index.m3u8
CCTV1标清,http://111.20.40.172/PLTV/88888893/224/3221226583/index.m3u8
CCTV1标清,http://111.20.40.173/PLTV/88888893/224/3221226583/index.m3u8

CCTV3,http://111.20.40.166/PLTV/88888893/224/3221226397/index.m3u8
CCTV3,http://111.20.40.167/PLTV/88888893/224/3221226397/index.m3u8
CCTV3,http://111.20.40.172/PLTV/88888893/224/3221226397/index.m3u8
CCTV3,http://111.20.40.173/PLTV/88888893/224/3221226397/index.m3u8
CCTV4,http://111.20.40.160/PLTV/88888893/224/3221226191/index.m3u8
CCTV4,http://111.20.40.164/PLTV/88888893/224/3221226191/index.m3u8
CCTV4,http://111.20.40.171/PLTV/88888893/224/3221226191/index.m3u8
CCTV4,http://111.20.40.172/PLTV/88888893/224/3221226191/index.m3u8
CCTV4,http://111.20.40.173/PLTV/88888893/224/3221226191/index.m3u8
CCTV5,http://111.20.40.160/PLTV/88888893/224/3221226395/index.m3u8
CCTV5,http://111.20.40.162/PLTV/88888893/224/3221226395/index.m3u8
CCTV5,http://111.20.40.163/PLTV/88888893/224/3221226395/index.m3u8
CCTV5,http://111.20.40.164/PLTV/88888893/224/3221226395/index.m3u8
CCTV5,http://111.20.40.165/PLTV/88888893/224/3221226395/index.m3u8
CCTV5,http://111.20.40.166/PLTV/88888893/224/3221226395/index.m3u8
CCTV5,http://111.20.40.167/PLTV/88888893/224/3221226395/index.m3u8
CCTV5,http://111.20.40.168/PLTV/88888893/224/3221226395/index.m3u8
CCTV5,http://111.20.40.169/PLTV/88888893/224/3221226395/index.m3u8
CCTV5,http://111.20.40.170/PLTV/88888893/224/3221226395/index.m3u8
CCTV5,http://111.20.40.171/PLTV/88888893/224/3221226395/index.m3u8
CCTV5,http://111.20.40.172/PLTV/88888893/224/3221226395/index.m3u8
CCTV5,http://111.20.40.173/PLTV/88888893/224/3221226395/index.m3u8
CCTV6,http://111.20.40.166/PLTV/88888893/224/3221226393/index.m3u8
CCTV6,http://111.20.40.167/PLTV/88888893/224/3221226393/index.m3u8
CCTV6,http://111.20.40.172/PLTV/88888893/224/3221226393/index.m3u8
CCTV6,http://111.20.40.173/PLTV/88888893/224/3221226393/index.m3u8
CCTV8,http://111.20.40.166/PLTV/88888893/224/3221226391/index.m3u8
CCTV8,http://111.20.40.167/PLTV/88888893/224/3221226391/index.m3u8
CCTV8,http://111.20.40.172/PLTV/88888893/224/3221226391/index.m3u8
CCTV8,http://111.20.40.173/PLTV/88888893/224/3221226391/index.m3u8
CCTV16,http://111.20.40.160/PLTV/88888893/224/3221226921/index.m3u8
CCTV16,http://111.20.40.164/PLTV/88888893/224/3221226921/index.m3u8
CCTV16,http://111.20.40.165/PLTV/88888893/224/3221226921/index.m3u8
CCTV16,http://111.20.40.168/PLTV/88888893/224/3221226921/index.m3u8
CCTV16,http://111.20.40.169/PLTV/88888893/224/3221226921/index.m3u8
CCTV16,http://111.20.40.170/PLTV/88888893/224/3221226921/index.m3u8
CCTV16,http://111.20.40.171/PLTV/88888893/224/3221226921/index.m3u8
CCTV16,http://111.20.40.172/PLTV/88888893/224/3221226921/index.m3u8
CCTV16,http://111.20.40.173/PLTV/88888893/224/3221226921/index.m3u8
CCTV17,http://223.151.51.27:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV电视指南,http://111.20.40.160/PLTV/88888893/224/3221226987/index.m3u8
CCTV电视指南,http://111.20.40.162/PLTV/88888893/224/3221226987/index.m3u8
CCTV电视指南,http://111.20.40.163/PLTV/88888893/224/3221226987/index.m3u8
CCTV电视指南,http://111.20.40.166/PLTV/88888893/224/3221226987/index.m3u8
CCTV电视指南,http://111.20.40.167/PLTV/88888893/224/3221226987/index.m3u8
CCTV电视指南,http://111.20.40.170/PLTV/88888893/224/3221226987/index.m3u8
CCTV电视指南,http://111.20.40.171/PLTV/88888893/224/3221226987/index.m3u8
CCTV电视指南,http://111.20.40.172/PLTV/88888893/224/3221226987/index.m3u8
CCTV电视指南,http://111.20.40.173/PLTV/88888893/224/3221226987/index.m3u8
CCTV风云音乐,http://111.20.40.160/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://111.20.40.162/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://111.20.40.163/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://111.20.40.164/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://111.20.40.165/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://111.20.40.166/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://111.20.40.167/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://111.20.40.170/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://111.20.40.171/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://111.20.40.172/PLTV/88888893/224/3221226953/index.m3u8
CCTV风云音乐,http://111.20.40.173/PLTV/88888893/224/3221226953/index.m3u8
CCTV第一剧场,http://111.20.40.160/PLTV/88888893/224/3221226959/index.m3u8
CCTV第一剧场,http://111.20.40.162/PLTV/88888893/224/3221226959/index.m3u8
CCTV第一剧场,http://111.20.40.163/PLTV/88888893/224/3221226959/index.m3u8
CCTV第一剧场,http://111.20.40.166/PLTV/88888893/224/3221226959/index.m3u8
CCTV第一剧场,http://111.20.40.167/PLTV/88888893/224/3221226959/index.m3u8
CCTV第一剧场,http://111.20.40.170/PLTV/88888893/224/3221226959/index.m3u8
CCTV第一剧场,http://111.20.40.171/PLTV/88888893/224/3221226959/index.m3u8
CCTV第一剧场,http://111.20.40.172/PLTV/88888893/224/3221226959/index.m3u8
CCTV第一剧场,http://111.20.40.173/PLTV/88888893/224/3221226959/index.m3u8
CCTV风云剧场,http://111.20.40.160/PLTV/88888893/224/3221226950/index.m3u8
CCTV风云剧场,http://111.20.40.162/PLTV/88888893/224/3221226950/index.m3u8
CCTV风云剧场,http://111.20.40.163/PLTV/88888893/224/3221226950/index.m3u8
CCTV风云剧场,http://111.20.40.164/PLTV/88888893/224/3221226950/index.m3u8
CCTV风云剧场,http://111.20.40.165/PLTV/88888893/224/3221226950/index.m3u8
CCTV风云剧场,http://111.20.40.166/PLTV/88888893/224/3221226950/index.m3u8
CCTV风云剧场,http://111.20.40.167/PLTV/88888893/224/3221226950/index.m3u8
CCTV风云剧场,http://111.20.40.170/PLTV/88888893/224/3221226950/index.m3u8
CCTV风云剧场,http://111.20.40.171/PLTV/88888893/224/3221226950/index.m3u8
CCTV风云剧场,http://111.20.40.172/PLTV/88888893/224/3221226950/index.m3u8
CCTV风云剧场,http://111.20.40.173/PLTV/88888893/224/3221226950/index.m3u8
CCTV怀旧剧场,http://111.20.40.160/PLTV/88888893/224/3221226972/index.m3u8
CCTV怀旧剧场,http://111.20.40.162/PLTV/88888893/224/3221226972/index.m3u8
CCTV怀旧剧场,http://111.20.40.163/PLTV/88888893/224/3221226972/index.m3u8
CCTV怀旧剧场,http://111.20.40.166/PLTV/88888893/224/3221226972/index.m3u8
CCTV怀旧剧场,http://111.20.40.167/PLTV/88888893/224/3221226972/index.m3u8
CCTV怀旧剧场,http://111.20.40.170/PLTV/88888893/224/3221226972/index.m3u8
CCTV怀旧剧场,http://111.20.40.171/PLTV/88888893/224/3221226972/index.m3u8
CCTV怀旧剧场,http://111.20.40.172/PLTV/88888893/224/3221226972/index.m3u8
CCTV怀旧剧场,http://111.20.40.173/PLTV/88888893/224/3221226972/index.m3u8
CCTV世界地理,http://111.20.40.160/PLTV/88888893/224/3221226947/index.m3u8
CCTV世界地理,http://111.20.40.162/PLTV/88888893/224/3221226947/index.m3u8
CCTV世界地理,http://111.20.40.163/PLTV/88888893/224/3221226947/index.m3u8
CCTV世界地理,http://111.20.40.166/PLTV/88888893/224/3221226947/index.m3u8
CCTV世界地理,http://111.20.40.167/PLTV/88888893/224/3221226947/index.m3u8
CCTV世界地理,http://111.20.40.170/PLTV/88888893/224/3221226947/index.m3u8
CCTV世界地理,http://111.20.40.171/PLTV/88888893/224/3221226947/index.m3u8
CCTV世界地理,http://111.20.40.172/PLTV/88888893/224/3221226947/index.m3u8
CCTV世界地理,http://111.20.40.173/PLTV/88888893/224/3221226947/index.m3u8
CCTV兵器科技,http://111.20.40.160/PLTV/88888893/224/3221226975/index.m3u8
CCTV兵器科技,http://111.20.40.162/PLTV/88888893/224/3221226975/index.m3u8
CCTV兵器科技,http://111.20.40.163/PLTV/88888893/224/3221226975/index.m3u8
CCTV兵器科技,http://111.20.40.166/PLTV/88888893/224/3221226975/index.m3u8
CCTV兵器科技,http://111.20.40.167/PLTV/88888893/224/3221226975/index.m3u8
CCTV兵器科技,http://111.20.40.170/PLTV/88888893/224/3221226975/index.m3u8
CCTV兵器科技,http://111.20.40.171/PLTV/88888893/224/3221226975/index.m3u8
CCTV兵器科技,http://111.20.40.172/PLTV/88888893/224/3221226975/index.m3u8
CCTV兵器科技,http://111.20.40.173/PLTV/88888893/224/3221226975/index.m3u8
CCTV中央文化精品,http://111.20.40.160/PLTV/88888893/224/3221226981/index.m3u8
CCTV中央文化精品,http://111.20.40.164/PLTV/88888893/224/3221226981/index.m3u8
CCTV中央文化精品,http://111.20.40.165/PLTV/88888893/224/3221226981/index.m3u8
CCTV中央文化精品,http://111.20.40.166/PLTV/88888893/224/3221226981/index.m3u8
CCTV中央文化精品,http://111.20.40.167/PLTV/88888893/224/3221226981/index.m3u8
CCTV女性时尚,http://111.20.40.160/PLTV/88888893/224/3221226969/index.m3u8
CCTV女性时尚,http://111.20.40.162/PLTV/88888893/224/3221226969/index.m3u8
CCTV女性时尚,http://111.20.40.163/PLTV/88888893/224/3221226969/index.m3u8
CCTV女性时尚,http://111.20.40.166/PLTV/88888893/224/3221226969/index.m3u8
CCTV女性时尚,http://111.20.40.167/PLTV/88888893/224/3221226969/index.m3u8
CCTV女性时尚,http://111.20.40.170/PLTV/88888893/224/3221226969/index.m3u8
CCTV女性时尚,http://111.20.40.171/PLTV/88888893/224/3221226969/index.m3u8
CCTV女性时尚,http://111.20.40.172/PLTV/88888893/224/3221226969/index.m3u8
CCTV女性时尚,http://111.20.40.173/PLTV/88888893/224/3221226969/index.m3u8

CCTV1,http://39.134.115.163:8080/PLTV/88888910/224/3221225642/index.m3u8
CCTV1,http://39.134.115.163:8080/PLTV/88888910/224/3221225918/index.m3u8
CCTV2,http://39.134.115.163:8080/PLTV/88888910/224/3221225619/index.m3u8
CCTV3,http://39.134.115.163:8080/PLTV/88888910/224/3221225647/index.m3u8
CCTV4,http://39.134.115.163:8080/PLTV/88888910/224/3221225621/index.m3u8
CCTV5,http://39.134.115.163:8080/PLTV/88888910/224/3221225648/index.m3u8
CCTV5+,http://39.134.115.163:8080/PLTV/88888910/224/3221225706/index.m3u8
CCTV5+,http://39.134.115.163:8080/PLTV/88888910/224/3221225649/index.m3u8
CCTV6,http://39.134.115.163:8080/PLTV/88888910/224/3221225632/index.m3u8
CCTV7,http://39.134.115.163:8080/PLTV/88888910/224/3221225624/index.m3u8
CCTV7,http://39.134.115.163:8080/PLTV/88888910/224/3221225644/index.m3u8
CCTV8,http://39.134.115.163:8080/PLTV/88888910/224/3221225635/index.m3u8
CCTV8,http://39.134.115.163:8080/PLTV/88888910/224/3221225631/index.m3u8
CCTV9,http://39.134.115.163:8080/PLTV/88888910/224/3221225626/index.m3u8
CCTV10,http://39.134.115.163:8080/PLTV/88888910/224/3221225627/index.m3u8
CCTV10,http://39.134.115.163:8080/PLTV/88888910/224/3221225636/index.m3u8
CCTV11,http://39.134.115.163:8080/PLTV/88888910/224/3221225628/index.m3u8
CCTV11,http://39.134.115.163:8080/PLTV-/88888910/224/3221225628/index.m3u8
CCTV12,http://39.134.115.163:8080/PLTV/88888910/224/3221225629/index.m3u8
CCTV12,http://39.134.115.163:8080/PLTV/88888910/224/3221225637/index.m3u8
CCTV13,http://39.134.115.163:8080/PLTV/88888910/224/3221225638/index.m3u8
CCTV14,http://39.134.115.163:8080/PLTV/88888910/224/3221225639/index.m3u8
CCTV14,http://39.134.115.163:8080/PLTV/88888910/224/3221225640/index.m3u8
CCTV15,http://39.134.115.163:8080/PLTV/88888910/224/3221225641/index.m3u8
CCTV15,http://39.134.115.163:8080/PLTV-/88888910/224/3221225641/index.m3u8
CCTV16,http://39.134.115.163:8080/PLTV/88888910/224/3221226230/index.m3u8
CCTV17,http://39.134.115.163:8080/PLTV/88888910/224/3221225908/index.m3u8
CCTV17,http://39.134.115.163:8080/PLTV/88888910/224/3221225909/index.m3u8

CCTV1,http://39.135.138.58:18890/PLTV/88888888/224/3221226225/index.m3u8
CCTV1,http://39.135.138.58:18890/PLTV/88888888/224/3221226221/index.m3u8
CCTV1,http://39.135.138.58:18890/PLTV/88888888/224/3221225618/index.m3u8
CCTV1,http://39.135.138.58:18890/PLTV/88888888/224/3221225642/index.m3u8
CCTV2,http://39.135.138.58:18890/PLTV/88888888/224/3221225643/index.m3u8
CCTV2,http://39.135.138.58:18890/PLTV/88888888/224/3221225619/index.m3u8
CCTV3,http://39.135.138.58:18890/PLTV/88888888/224/3221225634/index.m3u8
CCTV4,http://39.135.138.58:18890/PLTV/88888888/224/3221225621/index.m3u8
CCTV5,http://39.135.138.60:18890/PLTV/88888910/224/3221225633/index.m3u8
CCTV5,http://39.135.138.59:18890/PLTV/88888910/224/3221225633/index.m3u8
CCTV5+,http://39.134.116.30:8080/PLTV/88888910/224/3221225649/index.m3u8
CCTV5+,http://39.135.138.59:18890/TVOD/88888910/224/3221225706/index.m3u8
CCTV5+,http://39.135.138.60:18890/PLTV/88888910/224/3221225706/index.m3u8
CCTV6,http://39.135.138.58:18890/PLTV/88888888/224/3221225632/index.m3u8
CCTV6,http://39.135.138.58:18890/TVOD/88888888/224/3221225650/index.m3u8
CCTV7,http://39.135.138.58:18890/PLTV/88888888/224/3221225624/index.m3u8
CCTV8,http://39.135.138.58:18890/PLTV/88888888/224/3221225635/index.m3u8
CCTV9,http://39.135.138.58:18890/PLTV/88888888/224/3221225626/index.m3u8
CCTV10,http://39.135.138.58:18890/PLTV/88888888/224/3221225627/index.m3u8
CCTV11,http://39.135.138.58:18890/PLTV/88888888/224/3221225628/index.m3u8
CCTV11,http://39.135.138.58:18890/PLTV/88888910/224/3221225626/index.m3u8?codeyj
CCTV12,http://39.135.138.58:18890/TVOD/88888888/224/3221225637/index.m3u8
CCTV12,http://39.135.138.58:18890/PLTV/88888888/224/3221225629/index.m3u8
CCTV13,http://39.135.138.58:18890/PLTV/88888910/224/3221225638/index.m3u8?codeyj
CCTV14,http://39.135.138.59:18890/PLTV/88888910/224/3221225640/index.m3u8
CCTV14,http://39.135.138.59:18890/PLTV/88888910/224/3221225639/index.m3u8
CCTV14,http://39.135.138.60:18890/PLTV/88888910/224/3221225639/index.m3u8
CCTV15,http://39.135.138.58:18890/PLTV/88888910/224/3221225641/index.m3u8
CCTV16,http://39.135.138.58:18890/PLTV/88888888/224/3221226233/index.m3u8?
CCTV17,http://39.135.138.58:18890/PLTV/88888888/224/3221225908/index.m3u8
CCTV17,http://39.135.138.58:18890/PLTV/88888888/224/3221225907/index.m3u8

CCTV1,http://125.210.152.19:9120/live/hzgq-cctv1gq-h264.m3u8
CCTV2,http://125.210.152.19:9120/live/hzgq-cctv2gq-h264.m3u8
CCTV3,http://125.210.152.19:9120/live/hzgq-cctv3gq-h264.m3u8
CCTV4,http://125.210.152.19:9120/live/hzgq-cctv4gq-h264.m3u8
CCTV5,http://125.210.152.19:9120/live/hzgq-cctv5gq-h264.m3u8
CCTV5+,http://125.210.152.19:9120/live/hzgq-cctvzhgq-h264.m3u8
CCTV6,http://125.210.152.19:9120/live/hzgq-cctv6gq-h264.m3u8
CCTV7,http://125.210.152.19:9120/live/hzgq-cctv7gq-h264.m3u8
CCTV8,http://125.210.152.19:9120/live/hzgq-cctv8gq-h264.m3u8
CCTV9,http://125.210.152.19:9120/live/hzgq-cctvjlgq-h264.m3u8
CCTV10,http://125.210.152.19:9120/live/hzgq-cctv10gq-h264.m3u8
CCTV11,http://125.210.152.19:9120/live/hzgq-cctv11gq-h264.m3u8
CCTV12,http://125.210.152.19:9120/live/hzgq-cctv12gq-h264.m3u8
CCTV13,http://125.210.152.19:9120/live/hzgq-cctvnewsgq-h264.m3u8
CCTV14,http://125.210.152.19:9120/live/hzgq-cctvsegq-h264.m3u8
CCTV15,http://125.210.152.19:9120/live/hzgq-cctvmusicgq-h264.m3u8
CCTV16,http://125.210.152.19:9120/live/hzgq-cctv16gq-h264.m3u8
CCTV17,http://125.210.152.19:9120/live/hzgq-cctv17gq-h264.m3u8

CCTV1,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv1/index.m3u8
CCTV2,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv2/index.m3u8
CCTV3,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv3/index.m3u8
CCTV4,http://117.169.124.149:8080/live/cctv-4/index.m3u8
CCTV5,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv5/index.m3u8
CCTV5+,http://117.169.124.149:8080/live/hdcctv05plus/index.m3u8
CCTV6,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv6/index.m3u8
CCTV7,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv7/index.m3u8
CCTV8,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv8/index.m3u8
CCTV9,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv9/index.m3u8
CCTV10,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv10/index.m3u8
CCTV11,http://117.169.124.149:8080/live/cctv-11/index.m3u8
CCTV12,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv12/index.m3u8
CCTV13,http://117.169.124.149:8080/live/cctv-13/index.m3u8
CCTV14,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv14/index.m3u8
CCTV15,http://117.169.124.149:8080/live/cctv-15/index.m3u8
CCTV16,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv16/index.m3u8
CCTV17,http://117.169.124.149:8080/live/HD-4000k-1080P-cctv17/index.m3u8

CCTV1,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/cctv1hd8m/8000000/mnf.m3u8
CCTV2,http://223.109.33.33/liveplay-kk.rtxapp.com/live/program/live/cctv2hd8m/8000000/mnf.m3u8
